servicio_id,fecha_servicio,tipo_servicio,ciudad,cliente,proveedor_id,tiempo_respuesta_min,estado_servicio,costo_servicio
SRV000169,2024-05-19 19:57:00,Ambulancia,Barranquilla,Mapfre Colombia,135,17.0,Completado,201162
SRV013698,2024-02-20 21:59:00,Grúa,Medellín,Cardif Seguros,77,97.0,Completado,271932
SRV003100,2024-02-13 00:34:00,Grúa,Bogotá,Grupo Nutresa,56,67.0,Completado,118628
SRV006158,2024-05-06 06:36:00,Batería,Medellín,Allianz Seguros,90,17.0,Completado,110191
SRV000238,2024-02-19 10:07:00,Grúa,Medellín,Seguros del Estado,91,89.0,Completado,217155
SRV006988,2024-03-24 23:45:00,Grúa, Bogotá,Ecopetrol,2,28.0,Completado,337937
SRV009228,2024-03-24 07:38:00,Cerrajería,Bogotá,Previsora Seguros,34,32.0,Completado,91521
SRV013205,2024-06-17 22:04:00,Batería,Cali,Previsora Seguros,96,17.0,Completado,138215
SRV013818,2024-02-18 21:17:00,Cerrajería,Medellín,BBVA Colombia,75,42.0,Completado,90889
SRV005837,2024-05-28 23:33:00,Batería, Bogotá,Grupo Éxito,59,25.0,Completado,78124
SRV004593,2024-03-19 13:43:00,Grúa,Bogotá,Allianz Seguros,26,75.0,Completado,246671
SRV010282,2024-01-16 04:28:00,Cerrajería,Barranquilla,HDI Seguros,144,48.0,Completado,101590
SRV003680,2024-03-25 05:06:00,Grúa,Cali,Previsora Seguros,107,76.0,Completado,243202
SRV006286,2024-03-04 03:42:00,Grúa,Barranquilla,Grupo Argos,128,62.0,Completado,278065
SRV005682,2024-05-04 20:10:00,Cerrajería,Medellín,Cardif Seguros,92,46.0,Completado,167262
SRV001858,2024-06-14 16:09:00,Batería,Medellín,Ecopetrol,87,22.0,Completado,121986
SRV012916,2024-05-26 20:17:00,Grúa,Bogotá,Zurich Seguros,46,62.0,Completado,245618
SRV002137,2024-03-07 04:19:00,Grúa,Cali,Banco Davivienda,121,66.0,Completado,230117
SRV010427,2024-05-16 14:50:00,Batería,Cali,SBS Seguros,119,24.0,Completado,77270
SRV010805,2024-01-19 05:43:00,Batería,Medellín,Seguros del Estado,65,24.0,Completado,122374
SRV000658,2024-04-27 01:18:00,Cerrajería,Bogotá,Mapfre Colombia,54,34.0,Completado,118734
SRV000808,2024-05-01 14:20:00,Ambulancia,Bogotá,Equidad Seguros,47,15.0,Completado,347702
SRV009485,2024-04-26 00:54:00,Cerrajería,Barranquilla,Previsora Seguros,145,44.0,Completado,103185
SRV007593,2024-04-25 23:01:00,Cerrajería,Cali,Grupo Éxito,113,24.0,Completado,116988
SRV006512,2024-03-18 11:29:00,Cerrajería,Cali,Equidad Seguros,103,41.0,Completado,150266
SRV001731,2024-04-27 06:45:00,Batería,BOGOTA,Equidad Seguros,23,36.0,Completado,53508
SRV005881,2024-06-17 17:23:00,Grúa,Bogotá,Seguros del Estado,48,57.0,Completado,212249
SRV011271,2024-02-05 12:46:00,Grúa,Bogotá,Avianca,43,108.0,Completado,175354
SRV009063,2024-03-06 07:14:00,Cerrajería,Medellín,Mundial Seguros,90,28.0,Completado,77711
SRV013833,2024-04-21 12:16:00,Cerrajería,Cali,Ecopetrol,122,37.0,Completado,98713
SRV010709,2024-05-24 05:10:00,Cerrajería,Medellín,Zurich Seguros,67,38.0,Completado,135459
SRV009211,2024-01-20 19:08:00,Batería,Cali,Seguros Bolivar,117,,Cancelado,128809
SRV013713,2024-02-27 00:09:00,Cerrajería,Bogotá,Grupo Argos,2,24.0,Completado,101224
SRV010710,2024-07-01 19:23:00,Grúa,Cali,Sura Seguros,116,51.0,Completado,276542
SRV002275,2024-05-26 12:36:00,Ambulancia,Medellín,Seguros Generales,63,21.0,Completado,286299
SRV009330,2024-04-18 08:34:00,Grúa,Barranquilla,Bancolombia,140,36.0,Completado,267116
SRV005080,2024-06-07 20:03:00,Cerrajería,Medellín,Seguros del Estado,80,44.0,Completado,120267
SRV008543,2024-01-02 09:57:00,Grúa,Bogotá,Cardif Seguros,30,54.0,Completado,280424
SRV005001,2024-04-06 22:08:00,Batería,Barranquilla,SBS Seguros,137,32.0,Completado,87461
SRV001399,2024-05-31 10:51:00,Batería,Bogotá,Scotiabank Colpatria,56,16.0,Completado,87899
SRV014313,2024-06-11 22:23:00,Batería,Medellín,Grupo Éxito,94,26.0,Completado,93010
SRV005780,2024-03-15 22:01:00,Grúa,Bogota D.C.,Equidad Seguros,33,71.0,Completado,241712
SRV000751,2024-04-28 06:21:00,Batería, Bogotá,Bancolombia,5,22.0,Completado,68105
SRV005089,2024-03-30 03:04:00,Ambulancia,Barranquilla,Avianca,133,14.0,Completado,308487
SRV007752,2024-03-13 09:18:00,Grúa,Barranquilla,Cardif Seguros,138,111.0,Completado,241826
SRV012958,2024-04-19 18:06:00,Grúa,Cali,Mundial Seguros,122,67.0,Completado,260811
SRV006628,2024-01-08 16:28:00,Grúa,Medellín,Grupo Nutresa,89,60.0,Completado,250468
SRV001064,2024-02-12 13:17:00,Grúa,Cali,Grupo Éxito,115,46.0,Completado,221730
SRV000516,2024-04-11 19:03:00,Cerrajería,Barranquilla,Seguros del Estado,148,,Cancelado,88280
SRV005747,2024-03-19 10:46:00,Grúa,Bogota D.C.,BBVA Colombia,60,90.0,Completado,283262
SRV006242,2024-04-25 14:24:00,Grúa,BOGOTA,Grupo Argos,53,42.0,Completado,274392
SRV009025,2024-04-15 08:42:00,Cerrajería,Bogotá,Zurich Seguros,6,-20.0,Completado,135092
SRV003092,2024-06-09 10:24:00,Grúa,Bogota D.C.,AXA Colpatria,51,55.0,Completado,226482
SRV004130,2024-03-17 01:33:00,Grúa,Medellín,Liberty Seguros,87,28.0,Completado,254367
SRV000731,2024-01-21 08:12:00,Grúa,Bogotá,Zurich Seguros,48,40.0,Completado,223039
SRV010244,2024-03-09 11:27:00,Grúa,Cali,Mundial Seguros,114,58.0,Completado,268891
SRV011202,2024-03-26 04:13:00,Cerrajería,Medellín,Grupo Éxito,72,41.0,Completado,151518
SRV014215,2024-06-23 15:50:00,Cerrajería,Bogotá,Ecopetrol,1,42.0,Completado,132878
SRV000020,2024-02-18 17:28:00,Grúa,Cali,BBVA Colombia,120,56.0,Completado,279782
SRV005711,2024-02-20 15:07:00,Ambulancia,Medellín,Mapfre Colombia,85,23.0,Completado,298569
SRV014526,2024-05-06 17:35:00,Grúa,Cali,Bancolombia,106,60.0,Completado,216686
SRV001272,2024-06-12 17:34:00,Cerrajería,Bogotá,Bancolombia,22,,Completado,119559
SRV001407,2024-02-29 19:14:00,Cerrajería,Cali,Liberty Seguros,101,,Completado,80005
SRV007288,2024-01-15 20:47:00,Grúa,Medellín,Avianca,91,72.0,Cancelado,210123
SRV012074,2024-03-29 02:42:00,Batería,Cali,Sura Seguros,115,26.0,Completado,96100
SRV008828,2024-01-19 05:59:00,Grúa,Barranquilla,AXA Colpatria,146,67.0,Completado,182264
SRV012935,2024-01-28 06:39:00,Grúa,Cali,Grupo Nutresa,107,,Cancelado,226661
SRV005621,2024-01-06 10:39:00,Batería,Medellín,Mapfre Colombia,72,43.0,Completado,89899
SRV004899,2024-10-05 23:44:00,Grúa,Barranquilla,Previsora Seguros,144,81.0,Completado,205446
SRV013632,2024-06-07 22:51:00,Grúa,Cali,Banco Davivienda,115,66.0,Completado,191096
SRV010559,2024-03-04 19:59:00,Batería,Medellín,Avianca,68,17.0,Completado,71114
SRV000491,2024-06-08 19:43:00,Cerrajería,Barranquilla,BBVA Colombia,139,33.0,Completado,73541
SRV012350,2024-03-27 13:17:00,Grúa,Cali,Scotiabank Colpatria,106,73.0,Completado,312635
SRV005907,2024-03-08 17:28:00,Batería,Cali,BBVA Colombia,113,20.0,Completado,104990
SRV001388,2024-03-23 12:17:00,Batería,Bogotá,Mapfre Colombia,19,16.0,Completado,90910
SRV005814,2024-04-19 04:16:00,Grúa,Medellín,SBS Seguros,74,83.0,Completado,329047
SRV014964,2024-06-04 07:12:00,Cerrajería,Bogota D.C.,Equidad Seguros,23,40.0,Completado,119198
SRV011394,2024-06-18 01:05:00,Grúa,Medellín,Mundial Seguros,68,70.0,Completado,238505
SRV007097,2024-02-24 18:51:00,Batería, Bogotá,Mapfre Colombia,58,,Cancelado,148608
SRV007820,2024-05-29 14:00:00,Batería,Cali,Grupo Argos,112,27.0,Completado,125055
SRV001944,2024-02-26 13:38:00,Cerrajería,BOGOTA,Mapfre Colombia,47,44.0,Completado,174315
SRV001565,2024-06-01 19:18:00,Grúa,Cali,Mundial Seguros,123,53.0,Completado,220737
SRV000189,2024-01-06 19:09:00,Ambulancia,Cali,Grupo Éxito,108,21.0,Completado,245025
SRV012759,2024-06-30 10:38:00,Grúa,Cali,Seguros Generales,121,67.0,Completado,322767
SRV002356,2024-04-07 16:43:00,Batería,Barranquilla,Banco de Bogotá,140,33.0,Completado,116192
SRV001434,2024-01-20 07:22:00,Grúa,Cali,Avianca,115,82.0,Completado,281874
SRV014110,2024-06-06 17:43:00,Ambulancia,Bogotá,Scotiabank Colpatria,46,22.0,Completado,183330
SRV008811,2024-06-14 03:34:00,Batería,Cali,Seguros del Estado,106,16.0,Completado,122149
SRV007180,2024-06-06 18:51:00,Cerrajería,Medellín,Zurich Seguros,84,27.0,Completado,96205
SRV008411,2024-06-28 20:05:00,Grúa,Bogotá,Mundial Seguros,60,57.0,Completado,277109
SRV011061,2024-03-13 20:05:00,Grúa,Medellín,Ecopetrol,72,58.0,Completado,349560
SRV013943,2024-03-04 10:37:00,Cerrajería, Bogotá,Mapfre Colombia,51,35.0,Completado,105558
SRV003335,2024-02-17 06:11:00,Cerrajería,Cali,Grupo Éxito,97,41.0,Completado,86605
SRV012239,2024-04-24 16:39:00,Grúa,Barranquilla,Grupo Éxito,145,70.0,Completado,278563
SRV013926,2024-01-14 22:58:00,Grúa,Medellín,Avianca,83,48.0,Completado,290020
SRV008864,2024-06-27 22:19:00,Cerrajería,Cali,Seguros Bolivar,100,45.0,Completado,160075
SRV004016,2024-02-19 22:09:00,Ambulancia,Bogotá,Bancolombia,56,21.0,Completado,321913
SRV012217,2024-03-12 17:14:00,Grúa,Bogotá,Grupo Nutresa,13,57.0,Completado,263997
SRV001296,2024-05-27 20:04:00,Grúa,Bogota D.C.,Grupo Nutresa,19,60.0,Completado,243629
SRV002358,2024-02-28 13:15:00,Grúa,Medellín,Bancolombia,65,41.0,Completado,192393
SRV008616,2024-06-01 07:59:00,Grúa,Medellín,Sura Seguros,94,45.0,Completado,335396
SRV007167,2024-02-04 00:49:00,Grúa,Bogotá,Bancolombia,22,72.0,Completado,252504
SRV011686,2024-06-08 11:48:00,Grúa,Bogotá,Cardif Seguros,20,59.0,Completado,158331
SRV006521,2024-02-12 15:30:00,Grúa,Barranquilla,Grupo Nutresa,147,65.0,Completado,205062
SRV003110,2024-05-07 16:51:00,Grúa,Medellín,Equidad Seguros,78,79.0,Completado,305450
SRV005602,2024-03-31 06:26:00,Cerrajería,Bogotá,Liberty Seguros,10,40.0,Completado,105368
SRV000666,2024-04-04 13:56:00,Cerrajería,Medellín,Scotiabank Colpatria,81,39.0,Completado,146345
SRV014750,2024-02-20 06:14:00,Batería,Medellín,Zurich Seguros,61,23.0,Completado,109787
SRV001328,2024-03-19 03:13:00,Grúa,Cali,Previsora Seguros,125,34.0,Completado,210168
SRV013293,2024-06-02 07:03:00,Cerrajería,Barranquilla,Sura Seguros,135,35.0,Completado,89712
SRV012532,2024-01-21 02:03:00,Grúa,Bogotá,Cardif Seguros,40,41.0,Completado,239644
SRV009602,2024-04-14 03:31:00,Grúa,Barranquilla,Cardif Seguros,142,79.0,Completado,278266
SRV014709,2024-07-05 15:36:00,Grúa,Cali,Cardif Seguros,103,96.0,Completado,260531
SRV011871,2024-04-27 22:16:00,Grúa,Bogotá,SBS Seguros,28,60.0,Cancelado,364197
SRV012317,2024-06-03 05:44:00,Grúa, Bogotá,Banco de Bogotá,13,57.0,Completado,228956
SRV003261,2024-02-08 01:14:00,Grúa,Bogotá,Allianz Seguros,26,57.0,Completado,228288
SRV008562,2024-05-20 00:11:00,Batería,Medellín,Mapfre Colombia,94,31.0,Completado,98663
SRV002728,2024-05-16 10:05:00,Grúa,Medellín,BBVA Colombia,75,96.0,Completado,256471
SRV007774,2024-03-03 13:16:00,Batería,Medellín,AXA Colpatria,84,22.0,Completado,80247
SRV009338,2024-03-21 03:25:00,Batería,BOGOTA,AXA Colpatria,54,30.0,Completado,83992
SRV007255,2024-05-17 14:59:00,Batería,Medellín,Previsora Seguros,75,,Completado,85129
SRV006408,2024-05-24 15:04:00,Cerrajería,Bogotá,Seguros Bolivar,22,16.0,Completado,133158
SRV007863,2024-06-11 04:46:00,Cerrajería,Bogotá,Previsora Seguros,54,,Cancelado,119364
SRV013457,2024-02-07 00:46:00,Cerrajería,Medellín,Grupo Argos,71,29.0,Completado,107871
SRV005219,2024-02-26 03:56:00,Batería,Bogotá,Banco de Bogotá,16,15.0,Completado,133902
SRV004501,2024-04-27 08:30:00,Cerrajería,Barranquilla,Grupo Nutresa,139,21.0,Completado,70094
SRV011247,2024-02-27 10:17:00,Batería,Cali,Mapfre Colombia,124,39.0,Completado,99445
SRV006033,2024-03-16 19:36:00,Ambulancia,Medellín,Allianz Seguros,77,14.0,Cancelado,312958
SRV010416,2024-03-01 05:35:00,Batería,BOGOTA,Mapfre Colombia,9,17.0,Completado,146952
SRV012424,2024-01-22 08:39:00,Grúa,Medellín,Previsora Seguros,88,43.0,Completado,245788
SRV012380,2024-03-12 20:40:00,Cerrajería,Bogota D.C.,Banco Davivienda,58,38.0,Completado,118750
SRV002872,2024-01-17 06:57:00,Cerrajería,Medellín,Allianz Seguros,69,17.0,Completado,83124
SRV006012,2024-02-28 10:53:00,Grúa,Bogota D.C.,Seguros Generales,20,31.0,Completado,224277
SRV011337,2024-05-06 03:13:00,Grúa,Bogotá,Grupo Argos,37,61.0,Completado,295128
SRV005963,2024-03-06 03:40:00,Cerrajería,Bogotá,Grupo Nutresa,12,26.0,Completado,103704
SRV007973,2024-01-15 08:25:00,Grúa,Cali,SBS Seguros,118,90.0,Completado,226302
SRV013178,2024-03-24 17:25:00,Grúa,Cali,BBVA Colombia,101,95.0,Completado,218580
SRV006023,2024-05-09 22:41:00,Batería,Cali,BBVA Colombia,107,,Cancelado,74621
SRV002296,2024-02-03 10:05:00,Cerrajería,Barranquilla,Ecopetrol,130,38.0,Completado,157987
SRV010013,2024-04-18 18:00:00,Batería,Bogotá,Ecopetrol,33,15.0,Completado,122714
SRV014170,2024-01-21 08:17:00,Grúa,Cali,Grupo Nutresa,97,66.0,Completado,204562
SRV013971,2024-02-03 17:21:00,Batería,Medellín,Grupo Éxito,94,30.0,Completado,77649
SRV008635,2024-01-15 11:25:00,Grúa,Cali,Zurich Seguros,104,61.0,Completado,176728
SRV003752,2024-03-17 09:52:00,Grúa,Cali,Bancolombia,113,107.0,Completado,168862
SRV010464,2024-01-13 16:55:00,Batería,Bogotá,Ecopetrol,35,22.0,Cancelado,110049
SRV006935,2024-05-31 12:54:00,Batería,Medellín,Grupo Nutresa,66,12.0,Completado,114895
SRV012922,2024-06-29 04:07:00,Cerrajería,Medellín,Avianca,70,39.0,Completado,208619
SRV008771,2024-02-14 00:18:00,Cerrajería,Medellín,Seguros del Estado,70,34.0,Completado,129480
SRV008448,2024-04-10 11:28:00,Grúa,Barranquilla,Seguros Bolivar,128,46.0,Completado,214928
SRV001157,2024-05-05 09:08:00,Cerrajería,Bogota D.C.,Allianz Seguros,58,30.0,Completado,174227
SRV012065,2024-03-26 01:45:00,Grúa,Barranquilla,Grupo Argos,140,73.0,Completado,306567
SRV014640,2024-03-11 20:29:00,Grúa,Bogotá,Bancolombia,13,72.0,Completado,326672
SRV009659,2024-02-10 03:14:00,Cerrajería,Bogotá,Seguros Bolivar,44,28.0,Completado,129890
SRV012033,2024-05-21 22:43:00,Ambulancia,BOGOTA,Bancolombia,15,32.0,Completado,376880
SRV014979,2024-02-11 02:04:00,Batería,Cali,SBS Seguros,116,7.0,Completado,116540
SRV007032,2024-03-25 05:34:00,Ambulancia,Bogota D.C.,Seguros del Estado,44,18.0,Completado,350259
SRV003667,2024-04-30 09:38:00,Batería,Bogotá,Grupo Éxito,1,26.0,Completado,98494
SRV014947,2024-03-30 12:09:00,Batería,Bogotá,Liberty Seguros,38,29.0,Completado,133629
SRV009290,2024-05-15 15:10:00,Grúa,Bogotá,Grupo Éxito,15,47.0,Completado,205501
SRV013968,2024-01-04 07:57:00,Cerrajería,Medellín,Seguros Generales,84,40.0,Completado,121234
SRV006838,2024-01-11 02:24:00,Grúa,Bogotá,Allianz Seguros,41,46.0,Completado,179306
SRV007394,2024-01-04 07:44:00,Grúa,Bogotá,Ecopetrol,9,53.0,Completado,184229
SRV004994,2024-05-09 07:41:00,Batería,Bogotá,Liberty Seguros,57,31.0,Completado,85029
SRV001431,2024-05-06 07:40:00,Batería,Medellín,Grupo Nutresa,87,19.0,Completado,91833
SRV014317,2024-04-25 15:41:00,Grúa,BOGOTA,Equidad Seguros,15,106.0,Completado,191850
SRV004022,2024-06-18 17:15:00,Grúa,Medellín,Zurich Seguros,85,59.0,Completado,261349
SRV006087,2024-01-25 12:36:00,Grúa,Medellín,Seguros del Estado,84,96.0,Completado,280388
SRV003046,2024-05-13 21:43:00,Grúa,Bogotá,Liberty Seguros,7,85.0,Completado,187989
SRV004450,2024-02-26 12:11:00,Grúa,Cali,SBS Seguros,118,62.0,Completado,235917
SRV001261,2024-05-15 00:23:00,Grúa, Bogotá,Bancolombia,47,72.0,Completado,167435
SRV007523,2024-02-19 19:21:00,Cerrajería,Bogotá,Scotiabank Colpatria,21,19.0,Completado,92583
SRV006190,2024-05-02 03:07:00,Ambulancia,Cali,Cardif Seguros,117,13.0,Completado,248338
SRV010842,2024-04-14 08:21:00,Batería,Cali,Grupo Argos,118,32.0,Completado,109594
SRV006120,2024-06-17 17:53:00,Grúa,Bogotá,Zurich Seguros,9,77.0,Completado,230258
SRV000532,2024-06-25 11:05:00,Cerrajería,Medellín,SBS Seguros,88,,Completado,131328
SRV011940,2024-01-05 03:06:00,Batería,Medellín,Grupo Éxito,92,,Completado,101085
SRV008377,2024-01-01 18:09:00,Batería,Barranquilla,Scotiabank Colpatria,129,16.0,Completado,119966
SRV001528,2024-05-04 16:55:00,Grúa,Bogotá,SBS Seguros,28,61.0,Completado,239708
SRV013080,2024-04-09 08:14:00,Batería,Medellín,Grupo Argos,64,,Cancelado,114428
SRV004477,2024-04-07 15:37:00,Grúa,Cali,Banco Davivienda,109,66.0,Completado,188532
SRV013860,2024-02-14 10:47:00,Batería,Bogotá,Seguros Generales,51,32.0,Completado,74666
SRV001366,2024-03-07 02:01:00,Batería,Bogotá,HDI Seguros,8,20.0,Completado,77004
SRV005106,2024-04-07 20:05:00,Batería,Barranquilla,Zurich Seguros,126,41.0,Completado,87344
SRV001268,2024-01-16 12:32:00,Grúa,Cali,AXA Colpatria,111,57.0,Completado,285126
SRV011508,2024-03-15 11:11:00,Grúa,Cali,Zurich Seguros,109,76.0,Completado,199101
SRV007519,2024-10-04 12:04:00,Grúa,Cali,AXA Colpatria,113,73.0,Completado,234700
SRV001859,2024-02-11 05:14:00,Grúa,Barranquilla,Grupo Éxito,126,,Completado,296618
SRV013091,2024-03-28 03:49:00,Grúa,Bogotá,Bancolombia,26,,Completado,159746
SRV000616,2024-04-25 16:09:00,Batería,Bogotá,Mundial Seguros,59,24.0,Completado,79875
SRV007064,2024-05-30 23:44:00,Cerrajería,Bogota D.C.,Mapfre Colombia,38,39.0,Completado,92410
SRV008596,2024-05-04 08:41:00,Grúa,Medellín,Grupo Argos,87,48.0,Completado,167552
SRV003506,2024-02-05 16:40:00,Cerrajería,Barranquilla,Scotiabank Colpatria,130,28.0,Completado,126280
SRV011167,2024-02-15 22:47:00,Batería, Bogotá,Grupo Argos,6,15.0,Completado,115261
SRV008383,2024-03-28 13:17:00,Batería, Bogotá,Liberty Seguros,15,25.0,Completado,132427
SRV003212,2024-01-23 14:12:00,Grúa,Barranquilla,Grupo Éxito,148,69.0,Completado,217185
SRV013285,2024-06-27 11:30:00,Grúa,Bogotá,Grupo Argos,6,87.0,Completado,110504
SRV005522,2024-04-18 17:48:00,Grúa,Cali,Banco de Bogotá,99,62.0,Completado,307979
SRV014288,2024-05-16 09:28:00,Batería,BOGOTA,Mapfre Colombia,33,26.0,Completado,80517
SRV012698,2024-01-25 12:21:00,Batería,Barranquilla,HDI Seguros,135,13.0,Completado,117766
SRV005192,2024-06-21 02:45:00,Grúa,Cali,Sura Seguros,113,91.0,Completado,270139
SRV013030,2024-04-05 17:36:00,Cerrajería,Barranquilla,Seguros Bolivar,136,33.0,Completado,121566
SRV007008,2024-05-31 17:18:00,Grúa,Medellín,Grupo Éxito,81,61.0,Completado,285477
SRV011391,2024-06-16 11:25:00,Grúa,Cali,Cardif Seguros,101,89.0,Completado,223719
SRV001281,2024-03-02 01:15:00,Grúa,Bogota D.C.,Bancolombia,25,,Cancelado,282991
SRV013872,2024-03-01 00:16:00,Cerrajería,Cali,Grupo Éxito,109,30.0,Completado,162386
SRV009983,2024-05-27 13:47:00,Cerrajería,Medellín,Liberty Seguros,68,25.0,Completado,168687
SRV000176,2024-04-10 18:36:00,Grúa,Bogotá,Grupo Nutresa,28,39.0,Completado,308041
SRV014569,2024-06-24 10:17:00,Cerrajería,Medellín,Mundial Seguros,89,30.0,Cancelado,128437
SRV001994,2024-06-02 13:05:00,Grúa,Cali,HDI Seguros,122,43.0,Completado,291613
SRV004554,2024-02-07 15:55:00,Batería, Bogotá,Bancolombia,58,19.0,Completado,187646
SRV012773,2024-03-22 02:49:00,Batería,Medellín,Zurich Seguros,83,10.0,Completado,119477
SRV001461,2024-05-21 23:59:00,Batería,Cali,Avianca,102,31.0,Completado,98554
SRV012797,2024-01-19 10:55:00,Grúa,Bogotá,Grupo Éxito,44,58.0,Completado,240625
SRV005809,2024-05-15 22:47:00,Cerrajería,Cali,Seguros del Estado,113,28.0,Completado,131426
SRV002985,2024-05-12 09:23:00,Grúa,Bogotá,Allianz Seguros,48,43.0,Completado,275396
SRV007014,2024-03-21 18:14:00,Cerrajería,Medellín,Avianca,68,19.0,Completado,127490
SRV011768,2024-06-03 01:00:00,Grúa,Cali,Banco de Bogotá,100,37.0,Completado,281637
SRV011559,2024-03-31 06:43:00,Grúa,Cali,Allianz Seguros,109,51.0,Completado,224383
SRV003807,2024-04-28 18:02:00,Cerrajería,Barranquilla,Avianca,140,33.0,Completado,107892
SRV010385,2024-12-05 16:42:00,Grúa,Bogotá,Bancolombia,41,68.0,Completado,195390
SRV000426,2024-01-26 15:39:00,Grúa,Medellín,Sura Seguros,90,60.0,Completado,247826
SRV001086,2024-04-28 22:13:00,Cerrajería,Medellín,Liberty Seguros,82,20.0,Completado,157761
SRV005583,2024-02-13 21:24:00,Cerrajería,Bogotá,Grupo Éxito,29,40.0,Completado,97645
SRV002978,2024-01-25 19:48:00,Batería,Barranquilla,Zurich Seguros,127,36.0,Completado,136520
SRV013317,2024-02-13 05:27:00,Cerrajería,Bogotá,Grupo Éxito,33,25.0,Completado,100068
SRV011743,2024-02-23 00:52:00,Cerrajería,Cali,Avianca,109,41.0,Completado,87095
SRV002120,2024-06-16 12:19:00,Cerrajería,Cali,Sura Seguros,114,28.0,Completado,153320
SRV002446,2024-01-09 21:36:00,Batería,Bogota D.C.,Seguros del Estado,17,26.0,Completado,101717
SRV012463,2024-01-05 23:53:00,Cerrajería,Bogotá,Previsora Seguros,33,20.0,Completado,206679
SRV013248,2024-02-24 19:41:00,Grúa,Barranquilla,Previsora Seguros,150,58.0,Completado,209501
SRV003844,2024-02-15 06:45:00,Grúa,Bogotá,Grupo Éxito,51,59.0,Completado,308169
SRV011854,2024-01-01 09:54:00,Cerrajería,Cali,Grupo Éxito,120,45.0,Completado,93404
SRV000499,2024-04-12 02:09:00,Ambulancia,Barranquilla,Scotiabank Colpatria,146,19.0,Completado,419287
SRV009686,2024-01-03 17:50:00,Batería,Cali,Mundial Seguros,118,32.0,Completado,75163
SRV008226,2024-11-04 06:15:00,Grúa,Medellín,Seguros del Estado,93,73.0,Completado,316434
SRV014484,2024-02-23 03:25:00,Grúa,Medellín,Banco Davivienda,74,35.0,Completado,262066
SRV006874,2024-01-03 03:09:00,Grúa,Barranquilla,Grupo Argos,145,81.0,Completado,185647
SRV006416,2024-02-02 10:50:00,Grúa,Medellín,Grupo Argos,64,21.0,Completado,298792
SRV000588,2024-03-20 05:13:00,Grúa,Barranquilla,Avianca,136,90.0,Completado,266901
SRV001901,2024-05-11 04:28:00,Grúa,Bogotá,Previsora Seguros,14,65.0,Completado,181538
SRV013791,2024-04-19 11:48:00,Grúa,Medellín,Banco Davivienda,71,45.0,Completado,202782
SRV001117,2024-02-22 16:30:00,Batería,Barranquilla,Banco de Bogotá,147,27.0,Completado,86314
SRV014705,2024-04-02 21:17:00,Grúa,Medellín,Scotiabank Colpatria,71,92.0,Completado,257929
SRV011028,2024-03-18 20:17:00,Ambulancia,Bogotá,Grupo Éxito,12,,Cancelado,135386
SRV006943,2024-03-04 21:43:00,Grúa,Medellín,Grupo Argos,77,74.0,Cancelado,218706
